"py/object","match_id","timestamp","score1","score2","players2__001","players2__002","players1__001","players1__002"
"core.FoosballMatch","1f733bf8","2016-11-15T14:25:21.672552","10","6","U0KA76231","U0HTPM4P8","U0JBNHJ3X","U0HTVTLBS"
"core.FoosballMatch","c4fe5f39","2016-08-09T12:20:11.597796","10","3","U0JBNHJ3X","U0HTPM4P8","U0J0XLJUD","U0J8ETRH7"
"core.FoosballMatch","1f1c55c2","2016-12-09T14:55:53.914454","5","10","U0HTPS3JS","U0HTQ6XQQ","U0KA76231","U0HTVTLBS"
"core.FoosballMatch","a4d0e636","2016-09-16T18:03:08.162104","10","7","U0HTPUK8R","U0J0XLJUD","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","1b4d5078","2016-11-16T15:49:38.136297","10","8","U0KCZ16LT","U0J8ETRH7","U0HTVTLBS","U0HTPM4P8"
"core.FoosballMatch","b9ffed4d","2016-10-18T16:06:59.502170","6","10","U0KA76231","U1CUW4Z7S","U0HTPM4P8","U0HTR4KRT"
"core.FoosballMatch","670aa243","2016-09-20T11:03:36.339585","5","10","U0HTQJMHN","U0HTQ6XQQ","U0J0XLJUD","U0HTJ2DK6"
"core.FoosballMatch","3fa9e4b2","2016-07-22T14:40:09.660952","8","10","U0W5T83EK","U0KCZ16LT","U0J8ETRH7","U07V0F5AS"
"core.FoosballMatch","16eaff19","2016-12-13T13:12:52.280200","10","8","U0HTQ6XQQ","U0HTPS3JS","U0HTPM4P8","U0J0XLJUD"
"core.FoosballMatch","1187003b","2016-09-06T11:16:13.545969","2","10","U0J13UGAF","U0J8ETRH7","U0KCZ16LT","U1CUW4Z7S"
"core.FoosballMatch","bcee5de0","2016-11-01T13:20:27.008487","10","8","U0HTJ2DK6","U0J0XLJUD","U0HTQJMHN","U0HTPS3JS"
"core.FoosballMatch","bd383b8a","2016-11-14T14:00:56.191036","10","6","U0HTVTLBS","U0HTJ2DK6","U0HTSHTR9","U0HTPS3JS"
"core.FoosballMatch","ef0256b7","2016-09-02T16:44:59.941469","1","10","U0J0XLJUD","U0HTQJMHN","U0KCZ16LT","U0J13UGAF"
"core.FoosballMatch","de31d7f5","2016-08-26T17:56:43.105486","10","6","U0HTRQ5HQ","U0HTVTLBS","U0HTPM4P8","U0HTQ6XQQ"
"core.FoosballMatch","bf664ceb","2016-11-09T17:21:44.953848","10","5","U0HTQJMHN","U0HTQ6XQQ","U0HTPM4P8","U0HTR4KRT"
"core.FoosballMatch","621b156b","2016-09-02T16:47:35.851566","10","9","U0J13UGAF","U1CUW4Z7S","U0KCZ16LT","U0J8ETRH7"
"core.FoosballMatch","af716120","2016-10-03T16:58:26.235067","10","9","U0KA76231","U1CUW4Z7S","U0JBNHJ3X","U0HTRQ5HQ"
"core.FoosballMatch","bc1cf4df","2016-09-06T11:16:08.161916","10","6","U0J13UGAF","U0J8ETRH7","U0KCZ16LT","U1CUW4Z7S"
"core.FoosballMatch","ba59944e","2016-11-24T15:57:25.438770","8","10","U0HTQJMHN","U0HTJ2DK6","U0HTVEJKC","U0KCZ16LT"
"core.FoosballMatch","13e25523","2016-07-19T10:15:48.145151","10","9","U0HTVTLBS","U0JBNHJ3X","U0J8ETRH7","U17V6C5K6"
"core.FoosballMatch","109b48a9","2016-12-01T12:54:21.080289","4","10","U0HTVEJKC","U0J0XLJUD","U0HTPM4P8","U0HTVTLBS"
"core.FoosballMatch","896eb935","2016-08-08T17:41:15.781161","10","2","U0HTQJMHN","U0HTVEJKC","U0J0XLJUD","U0HTQ6XQQ"
"core.FoosballMatch","2a4158fb","2016-12-13T12:38:40.172556","1","10","U0JBNHJ3X","U0KA76231","U0HTSHTR9","U0J8ETRH7"
"core.FoosballMatch","501badcb","2016-10-03T14:18:07.092469","10","8","U0KA76231","U1CUW4Z7S","U0J8ETRH7","U0JBNHJ3X"
"core.FoosballMatch","71e20f88","2016-10-03T12:34:33.784579","6","10","U17V6C5K6","U0J0XLJUD","U0HTVTLBS","U0JBNHJ3X"
"core.FoosballMatch","3035d4f1","2016-12-23T10:28:27.218034","10","7","U0HTPS3JS","U0KCZ16LT","U0HTSHTR9","U0HTVEJKC"
"core.FoosballMatch","d5918f56","2016-08-04T16:53:05.711994","7","10","U0JBNHJ3X","U17V6C5K6","U0W5T83EK","U0J13UGAF"
"core.FoosballMatch","ceab0ccb","2016-12-05T16:46:25.777882","10","7","U0HTPM4P8","U0J0XLJUD","U0HTVEJKC","U0HTJ2DK6"
"core.FoosballMatch","d2450480","2016-07-15T17:36:28.862302","10","7","U0HTQ6XQQ","U1CUW4Z7S","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","74c7f1ce","2016-11-18T18:12:44.745665","10","5","U0JBNHJ3X","U0HTQ6XQQ","U0HTPM4P8","U0J8ETRH7"
"core.FoosballMatch","b6ed35db","2016-10-11T16:41:19.228516","7","10","U0HTSHTR9","U0JBNHJ3X","U0J8ETRH7","U0HTVTLBS"
"core.FoosballMatch","a636b26b","2016-07-25T15:09:41.199722","10","3","U0HTQJMHN","U0HTPS3JS","U0J8ETRH7","U0JBNHJ3X"
"core.FoosballMatch","c78400d1","2016-08-10T15:30:46.201788","10","7","U0KA76231","U0HTPM4P8","U0J13UGAF","U0J8ETRH7"
"core.FoosballMatch","1d1d6227","2016-09-16T10:56:00.613664","7","10","U0KA76231","U0J8ETRH7","U1CUW4Z7S","U0JBNHJ3X"
"core.FoosballMatch","672246fc","2016-09-12T17:14:19.046251","10","8","U0JBNHJ3X","U0HTPUK8R","U0J13UGAF","U0J8ETRH7"
"core.FoosballMatch","0dbb1dba","2016-12-05T11:34:14.715936","10","8","U0HTVTLBS","U0HTPM4P8","U0HTSHTR9","U0HTR4KRT"
"core.FoosballMatch","99becc5a","2016-12-20T13:53:48.990246","10","3","U0HTPS3JS","U0J0XLJUD","U0HTPM4P8","U0J8ETRH7"
"core.FoosballMatch","039461cc","2016-07-15T17:28:59.401872","6","10","U0HTVTLBS","U0HTQ6XQQ","U0UEK3GMR","U0JBNHJ3X"
"core.FoosballMatch","f3b58b1e","2016-10-07T11:55:03.322218","10","8","U0HTJ2DK6","U0HTVTLBS","U0HTPM4P8","U0HTSHTR9"
"core.FoosballMatch","a67c0c32","2016-12-01T16:15:33.527533","6","10","U1CUW4Z7S","U0KA76231","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","a784315b","2016-07-29T12:59:52.817789","10","5","U0HTPM4P8","U0KCZ16LT","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","cd0ed323","2016-08-26T17:47:44.616433","10","6","U0W5T83EK","U0HTRQ5HQ","U0HTPM4P8","U0HTQ6XQQ"
"core.FoosballMatch","48520cf9","2016-07-29T17:54:59.240585","6","10","U0JBNHJ3X","U0W5T83EK","U0J0XLJUD","U0HTJ2DK6"
"core.FoosballMatch","5c4be9c5","2016-10-12T11:44:42.378152","10","7","U0HTSHTR9","U0HTVEJKC","U0HTPM4P8","U0HTVTLBS"
"core.FoosballMatch","645241a8","2016-11-21T15:35:53.207275","8","10","U0JBNHJ3X","U1CUW4Z7S","U0KCZ16LT","U0J8ETRH7"
"core.FoosballMatch","c4f67072","2016-08-09T15:18:37.577367","10","1","U1CUW4Z7S","U17V6C5K6","U0KA76231","U0J8ETRH7"
"core.FoosballMatch","dcc5517d","2016-12-07T13:50:01.914924","10","5","U0HTVTLBS","U0JBNHJ3X","U0KA76231","U0J8ETRH7"
"core.FoosballMatch","e3daeb10","2016-12-07T10:58:25.704037","8","10","U0HTVTLBS","U0J0XLJUD","U0KCZ16LT","U0HTR4KRT"
"core.FoosballMatch","1b2b2700","2016-10-20T17:20:45.096811","10","7","U17V6C5K6","U1CUW4Z7S","U0JBNHJ3X","U0W5T83EK"
"core.FoosballMatch","c1bcd991","2016-09-28T11:26:42.093890","7","10","U0KCZ16LT","U0JBNHJ3X","U0HTVEJKC","U0HTPS3JS"
"core.FoosballMatch","8a2ac6fd","2016-11-17T17:27:10.984290","10","5","U0KA76231","U0HTPM4P8","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","ae4c6b4e","2016-10-14T10:54:00.456376","8","10","U0HTJ2DK6","U0J0XLJUD","U0HTPM4P8","U0HTPS3JS"
"core.FoosballMatch","f5373b6b","2016-07-28T17:04:57.299780","7","10","U0J13UGAF","U0HTVTLBS","U0KA76231","U0HTPM4P8"
"core.FoosballMatch","ae17e4f6","2016-12-20T17:40:36.851595","10","8","U0HTPM4P8","U0J0XLJUD","U0HTVTLBS","U0KCZ16LT"
"core.FoosballMatch","111dbb45","2016-09-21T16:21:20.664854","10","4","U0JBNHJ3X","U16DF5LQH","U0KA76231","U0HTVTLBS"
"core.FoosballMatch","2742e2db","2016-10-26T16:31:47.295661","10","9","U0HTVTLBS","U0HTQ6XQQ","U0HTQJMHN","U0HTR4KRT"
"core.FoosballMatch","ce4d112e","2016-09-23T15:50:18.684959","9","10","U0KCZ16LT","U1CUW4Z7S","U0J13UGAF","U0JBNHJ3X"
"core.FoosballMatch","3557b345","2016-08-23T15:28:10.348399","10","7","U21CBD6KX","U16DF5LQH","U0HTPM4P8","U1CUW4Z7S"
"core.FoosballMatch","57dbb5d8","2016-12-06T13:09:36.960254","10","6","U0HTR4KRT","U0HTVTLBS","U0HTVEJKC","U0HTJ2DK6"
"core.FoosballMatch","303be1d1","2016-12-22T16:17:52.506847","10","9","U0HTRQ5HQ","U1CUW4Z7S","U0KCZ16LT","U0HTPS3JS"
"core.FoosballMatch","5db7cb98","2016-08-26T17:30:14.686380","9","10","U0HTRQ5HQ","U0W5T83EK","U0HTPM4P8","U0HTQJMHN"
"core.FoosballMatch","807e4242","2016-07-20T14:08:20.883440","10","9","U0KCZ16LT","U0HTRQ5HQ","U0J8ETRH7","U0JBNHJ3X"
"core.FoosballMatch","6cd2ccab","2016-11-03T17:17:57.738621","10","4","U0JBNHJ3X","U0KCZ16LT","U0HTPM4P8","U0KA76231"
"core.FoosballMatch","13ea24c6","2016-12-16T16:33:04.007149","10","5","U0HTPS3JS","U0HTVEJKC","U0HTPM4P8","U0J0XLJUD"
"core.FoosballMatch","466ce94f","2016-11-15T17:29:50.554165","10","7","U0J8ETRH7","U0HTR4KRT","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","85fd7dbd","2016-08-08T17:41:08.725424","2","10","U0HTQJMHN","U0HTVEJKC","U0J0XLJUD","U0HTQ6XQQ"
"core.FoosballMatch","788dcf32","2016-12-08T16:58:26.084975","10","4","U0HTPS3JS","U0HTQ6XQQ","U0HTPM4P8","U0HTVEJKC"
"core.FoosballMatch","d64bf89b","2016-09-07T11:56:10.020353","10","9","U0J13UGAF","U0HTPS3JS","U0HTSHTR9","U0HTVTLBS"
"core.FoosballMatch","5a9924ed","2016-11-14T14:27:04.739339","7","10","U0KCZ16LT","U0HTR4KRT","U0KA76231","U0HTVTLBS"
"core.FoosballMatch","53e06971","2016-09-20T15:59:16.993154","5","10","U0KA76231","U0HTVEJKC","U0HTQJMHN","U0HTQ6XQQ"
"core.FoosballMatch","3ccae967","2016-08-19T15:15:21.114574","6","10","U0HTVTLBS","U0JBNHJ3X","U0HTSHTR9","U1CUW4Z7S"
"core.FoosballMatch","840190d7","2016-12-23T13:57:07.658343","10","7","U0KCZ16LT","U0HTSHTR9","U0HTPS3JS","U0JBNHJ3X"
"core.FoosballMatch","f73ff3fa","2016-09-22T17:28:02.898243","7","10","U0HTVEJKC","U0J0XLJUD","U0HTQJMHN","U0JBNHJ3X"
"core.FoosballMatch","4073ecb8","2016-10-19T14:56:03.323934","10","9","U0J0XLJUD","U0W5T83EK","U0HTPM4P8","U0JBNHJ3X"
"core.FoosballMatch","e9e2e402","2016-12-21T13:31:11.099222","10","9","U0HTSHTR9","U0HTPS3JS","U0HTQJMHN","U0HTR4KRT"
"core.FoosballMatch","8ab2c814","2016-09-30T11:16:32.561305","5","10","U1CUW4Z7S","U0HTVEJKC","U0KCZ16LT","U0KA76231"
"core.FoosballMatch","594dd64d","2016-12-21T11:56:42.905996","10","3","U0HTR4KRT","U0HTPM4P8","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","74e3fda1","2016-12-09T17:31:14.415013","10","8","U0J8ETRH7","U0JBNHJ3X","U0KA76231","U0KCZ16LT"
"core.FoosballMatch","f7e55109","2016-12-22T16:17:34.318073","5","10","U0HTRQ5HQ","U1CUW4Z7S","U0KCZ16LT","U0HTPS3JS"
"core.FoosballMatch","744b03f9","2016-11-25T11:16:09.968128","7","10","U0HTVTLBS","U0J0XLJUD","U0HTVEJKC","U0HTJ2DK6"
"core.FoosballMatch","02da8493","2016-11-08T14:40:50.858542","9","10","U0HTVTLBS","U0HTR4KRT","U0HTSHTR9","U0HTJ2DK6"
"core.FoosballMatch","12bc1932","2016-12-09T14:55:46.315259","4","10","U0HTPS3JS","U0HTQ6XQQ","U0KA76231","U0HTVTLBS"
"core.FoosballMatch","1e709168","2016-09-22T16:17:57.825861","10","8","U1CUW4Z7S","U0KCZ16LT","U0HTVTLBS","U0JBNHJ3X"
"core.FoosballMatch","1c627f56","2016-08-02T13:31:29.736651","5","10","U0HTSHTR9","U0HTJ2DK6","U0HTQ6XQQ","U0HTVEJKC"
"core.FoosballMatch","694a4420","2016-09-27T17:41:48.930904","10","8","U1CUW4Z7S","U0KCZ16LT","U0J13UGAF","U0HTPS3JS"
"core.FoosballMatch","5fc53fe8","2016-12-15T17:49:33.613977","6","10","U0HTQJMHN","U0HTPM4P8","U0HTQ6XQQ","U0HTVEJKC"
"core.FoosballMatch","c6c8b820","2016-12-01T16:46:22.462943","10","9","U0HTJ2DK6","U0HTQJMHN","U0HTPM4P8","U0KCZ16LT"
"core.FoosballMatch","3f6a9bef","2016-08-05T12:17:47.302390","10","7","U0HTPM4P8","U0HTJ2DK6","U0JBNHJ3X","U0HTSHTR9"
"core.FoosballMatch","bcdba235","2016-08-19T10:12:06.693383","10","7","U0KCZ16LT","U0HTPM4P8","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","fde54114","2016-12-20T08:26:25.160194","10","3","U0HTR4KRT","U0HTVTLBS","U0HTSHTR9","U0HTQJMHN"
"core.FoosballMatch","ab3f9b5e","2016-10-21T12:18:18.716931","4","10","U0W5T83EK","U0J8ETRH7","U1CUW4Z7S","U0J0XLJUD"
"core.FoosballMatch","5ec3d24f","2016-11-18T18:12:12.879780","9","10","U0JBNHJ3X","U0J8ETRH7","U0HTPM4P8","U0KA76231"
"core.FoosballMatch","c364e38a","2016-12-22T17:35:04.840349","10","9","U0HTVEJKC","U0J8ETRH7","U0KCZ16LT","U0JBNHJ3X"
"core.FoosballMatch","e31d5e85","2016-08-18T17:00:50.900734","4","10","U0HTQJMHN","U0JBNHJ3X","U0HTVEJKC","U0HTPM4P8"
"core.FoosballMatch","da05863f","2016-10-03T14:44:33.216779","10","7","U0HTPM4P8","U0KA76231","U0HTRQ5HQ","U0JBNHJ3X"
"core.FoosballMatch","cbec6bd7","2016-08-19T11:52:34.797972","10","7","U0HTQ6XQQ","U0HTVEJKC","U0HTVTLBS","U0HTQJMHN"
"core.FoosballMatch","6f987197","2016-12-02T12:12:32.211347","10","8","U0HTPM4P8","U0J0XLJUD","U0HTPS3JS","U0HTJ2DK6"
"core.FoosballMatch","1e6d5eac","2016-09-30T13:14:58.320973","10","5","U0KA76231","U1CUW4Z7S","U0J8ETRH7","U0J13UGAF"
"core.FoosballMatch","ec98a9fe","2016-08-26T10:18:46.017415","5","10","U0HTPM4P8","U0J8ETRH7","U0HTRQ5HQ","U0HTVTLBS"
"core.FoosballMatch","c0080ac7","2016-07-29T16:24:02.398645","10","6","U0HTPM4P8","U07V0F5AS","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","148a4f6a","2016-10-05T14:43:52.748795","1","10","U0J8ETRH7","U0JBNHJ3X","U0HTPM4P8","U1CUW4Z7S"
"core.FoosballMatch","31a3e13b","2016-10-18T14:43:09.845502","10","7","U0HTJ2DK6","U0HTVEJKC","U0HTVTLBS","U0HTPM4P8"
"core.FoosballMatch","6b7db1a1","2016-07-22T11:03:13.358324","3","10","U0J8ETRH7","U0JBNHJ3X","U0J13UGAF","U0HTRQ5HQ"
"core.FoosballMatch","e407222f","2016-08-16T16:47:28.293091","9","10","U0HTVTLBS","U0HTPM4P8","U0HTSHTR9","U0J0XLJUD"
"core.FoosballMatch","eb0438a2","2016-10-20T14:49:25.649906","0","10","U0HTVEJKC","U0J8ETRH7","U0JBNHJ3X","U0KCZ16LT"
"core.FoosballMatch","317d2484","2016-11-02T11:53:18.023419","6","10","U0JBNHJ3X","U0J0XLJUD","U0HTSHTR9","U0J8ETRH7"
"core.FoosballMatch","af11eade","2016-09-13T17:15:20.763360","10","9","U0JBNHJ3X","U1CUW4Z7S","U0KA76231","U0KCZ16LT"
"core.FoosballMatch","5d3fb748","2016-12-12T17:43:52.949692","10","8","U0KCZ16LT","U0HTVTLBS","U0HTQJMHN","U0HTQ6XQQ"
"core.FoosballMatch","75b82b3c","2016-09-12T12:02:00.461879","8","10","U0J8ETRH7","U0KA76231","U0J13UGAF","U0JBNHJ3X"
"core.FoosballMatch","530c98c8","2016-11-10T14:55:34.988350","10","5","U0HTPUK8R","U0KCZ16LT","U0HTPM4P8","U2SDVEFL0"
"core.FoosballMatch","fb2c356e","2016-08-26T10:19:10.815136","5","10","U0HTPM4P8","U0J8ETRH7","U0HTRQ5HQ","U0HTVTLBS"
"core.FoosballMatch","c3e7ff7c","2016-07-27T11:44:26.946593","10","7","U0HTVTLBS","U0HTPS3JS","U0HTVEJKC","U0HTSHTR9"
"core.FoosballMatch","6c9dd8f2","2016-11-01T13:44:06.184439","10","6","U0HTR4KRT","U0HTPM4P8","U0HTQJMHN","U0HTSHTR9"
"core.FoosballMatch","fd42c977","2016-12-05T14:28:57.494530","10","6","U0HTVTLBS","U0J0XLJUD","U0HTQJMHN","U0HTR4KRT"
"core.FoosballMatch","1df3e7dd","2016-12-02T14:26:53.438965","10","3","U0HTPM4P8","U0HTPS3JS","U0HTSHTR9","U0HTVEJKC"
"core.FoosballMatch","74d1b66c","2016-11-02T16:10:51.832009","10","4","U0HTVTLBS","U0HTR4KRT","U0HTPM4P8","U0HTSHTR9"
"core.FoosballMatch","a328dcaf","2016-07-18T11:36:10.577414","10","3","U0HTVTLBS","U0JBNHJ3X","U0KA76231","U17V6C5K6"
"core.FoosballMatch","a6bcfbac","2016-07-20T15:33:34.992573","5","10","U0HTJ2DK6","U0J8ETRH7","U0J13UGAF","U0JBNHJ3X"
"core.FoosballMatch","a1deff2f","2016-08-26T16:52:24.059172","10","9","U0W5T83EK","U17V6C5K6","U0HTRQ5HQ","U1CUW4Z7S"
"core.FoosballMatch","e108b9c4","2016-11-29T11:51:51.409396","10","8","U0JBNHJ3X","U0KCZ16LT","U0KA76231","U1CUW4Z7S"
"core.FoosballMatch","1f290515","2016-11-30T12:20:53.414047","10","8","U0HTR4KRT","U0J0XLJUD","U0JBNHJ3X","U0KCZ16LT"
"core.FoosballMatch","95b14538","2016-09-14T12:13:01.650510","10","8","U0HTQ6XQQ","U0HTJ2DK6","U0HTSHTR9","U0KA76231"
"core.FoosballMatch","4e9bb809","2016-11-09T13:43:52.988656","8","10","U0HTR4KRT","U0J8ETRH7","U1CUW4Z7S","U0HTPM4P8"
"core.FoosballMatch","608e97b5","2016-12-02T17:21:32.957885","10","1","U1CUW4Z7S","U0HTSHTR9","U0HTPM4P8","U0KA76231"
"core.FoosballMatch","a57ff06d","2016-08-19T14:31:01.113045","5","10","U0HTPM4P8","U0J8ETRH7","U07V0F5AS","U0JBNHJ3X"
"core.FoosballMatch","32d705df","2016-11-15T14:25:33.463671","8","10","U0KA76231","U0HTPM4P8","U0JBNHJ3X","U0HTVTLBS"
"core.FoosballMatch","0ae7550e","2016-08-30T16:07:45.622255","4","10","U0J13UGAF","U0J8ETRH7","U0HTPUK8R","U1CUW4Z7S"
"core.FoosballMatch","f5153023","2016-10-25T16:31:27.819861","5","10","U0J8ETRH7","U0HTVEJKC","U0JBNHJ3X","U0KA76231"
"core.FoosballMatch","00ddc580","2016-11-01T17:30:09.302058","10","9","U0J8ETRH7","U0HTPM4P8","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","80a2190b","2016-12-02T16:57:15.742972","10","7","U0KCZ16LT","U0HTRQ5HQ","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","df441499","2016-12-15T14:14:55.035432","10","3","U0HTR4KRT","U0HTPS3JS","U0HTQJMHN","U0HTSHTR9"
"core.FoosballMatch","a96e0d08","2016-12-09T18:55:41.636360","7","10","U0J0XLJUD","U0HTQ6XQQ","U0HTVTLBS","U0HTQJMHN"
"core.FoosballMatch","6a87d710","2016-10-04T11:20:19.783808","1","10","U0KA76231","U0HTVTLBS","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","64e4ea9e","2016-12-13T16:03:32.416848","9","10","U0JBNHJ3X","U0HTQJMHN","U0HTPM4P8","U0HTVTLBS"
"core.FoosballMatch","55050df1","2016-08-22T14:58:01.739653","10","6","U0HTQJMHN","U0HTPS3JS","U0JBNHJ3X","U0HTVTLBS"
"core.FoosballMatch","88efe684","2016-07-15T17:26:01.194677","10","4","U0HTVTLBS","U0HTQ6XQQ","U0JBNHJ3X","U16DF5LQH"
"core.FoosballMatch","e26488a6","2016-12-02T16:27:35.006374","7","10","U0HTVEJKC","U0J0XLJUD","U0HTJ2DK6","U0HTPS3JS"
"core.FoosballMatch","cebe51a2","2016-09-12T12:02:08.031414","9","10","U0J8ETRH7","U0KA76231","U0J13UGAF","U0JBNHJ3X"
"core.FoosballMatch","d6abe9dc","2016-07-22T13:18:08.746016","6","10","U0HTVTLBS","U0J0XLJUD","U0HTSHTR9","U0HTPM4P8"
"core.FoosballMatch","bbb78d4d","2016-12-20T12:50:34.414255","10","9","U0HTR4KRT","U0J0XLJUD","U0HTVEJKC","U0HTPS3JS"
"core.FoosballMatch","e4825c27","2016-10-17T16:34:52.876025","10","8","U0J13UGAF","U0KA76231","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","484bc953","2016-10-04T11:19:35.112853","10","6","U0KA76231","U0HTVTLBS","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","ea756eb9","2016-08-10T17:29:21.109131","10","7","U0HTSHTR9","U0J0XLJUD","U0HTQJMHN","U0HTQ6XQQ"
"core.FoosballMatch","27b658a6","2016-08-19T17:51:00.184053","10","4","U0J8ETRH7","U0HTVTLBS","U0HTQJMHN","U0HTPM4P8"
"core.FoosballMatch","d28682c7","2016-11-14T16:23:35.098004","10","4","U0JBNHJ3X","U0HTVTLBS","U0KA76231","U0KCZ16LT"
"core.FoosballMatch","567135ec","2016-09-15T13:08:31.610997","3","10","U0HTVEJKC","U0KA76231","U1CUW4Z7S","U0KCZ16LT"
"core.FoosballMatch","4f296af4","2016-08-04T12:50:57.652523","10","7","U0KA76231","U1CUW4Z7S","U0J8ETRH7","U0JBNHJ3X"
"core.FoosballMatch","959c2830","2016-08-17T16:08:25.741388","10","7","U0J8ETRH7","U0JBNHJ3X","U0HTQJMHN","U0HTVEJKC"
"core.FoosballMatch","878a2424","2016-11-03T14:21:01.678727","10","8","U0HTR4KRT","U0HTSHTR9","U0HTPS3JS","U0HTVTLBS"
"core.FoosballMatch","2ccac010","2016-08-26T11:37:04.933668","10","6","U0J8ETRH7","U0J0XLJUD","U0HTQJMHN","U0JBNHJ3X"
"core.FoosballMatch","3cce7383","2016-12-14T12:37:27.820126","9","10","U0J0XLJUD","U0HTVEJKC","U0HTPM4P8","U0HTSHTR9"
"core.FoosballMatch","017c6527","2016-11-03T14:47:26.125673","9","10","U0HTPM4P8","U0J8ETRH7","U0JBNHJ3X","U0HTR4KRT"
"core.FoosballMatch","2434811b","2016-09-09T17:19:44.829117","10","5","U0HTJ2DK6","U0HTQ6XQQ","U1CUW4Z7S","U0J8ETRH7"
"core.FoosballMatch","a0f8324c","2016-08-23T14:15:13.884650","9","10","U0JBNHJ3X","U0HTPM4P8","U0J8ETRH7","U0HTPS3JS"
"core.FoosballMatch","cbe6da2b","2016-12-02T13:57:32.294840","10","9","U0KA76231","U0J8ETRH7","U0HTPUK8R","U0JBNHJ3X"
"core.FoosballMatch","36e2ec0a","2016-11-04T16:57:25.543598","6","10","U0HTPM4P8","U0HTVTLBS","U0HTSHTR9","U0HTQJMHN"
"core.FoosballMatch","cb0bc19f","2016-11-04T15:01:07.416135","6","10","U0KA76231","U0HTPS3JS","U0HTPM4P8","U0HTJ2DK6"
"core.FoosballMatch","c0651c84","2016-12-13T18:09:50.791322","10","9","U0KA76231","U0HTPM4P8","U0JBNHJ3X","U0HTPS3JS"
"core.FoosballMatch","b7117e7a","2016-07-21T12:35:01.118133","10","9","U0HTSHTR9","U0J0XLJUD","U0HTVEJKC","U0HTQ6XQQ"
"core.FoosballMatch","a8b9859e","2016-07-29T16:24:07.208882","8","10","U0HTPM4P8","U07V0F5AS","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","75a62155","2016-11-30T14:00:35.567249","10","7","U0HTR4KRT","U0HTVTLBS","U0HTSHTR9","U0HTVEJKC"
"core.FoosballMatch","3ac1fa91","2016-10-19T16:49:27.998498","4","10","U0J13UGAF","U0JBNHJ3X","U17V6C5K6","U0W5T83EK"
"core.FoosballMatch","22c82e99","2016-08-11T16:52:52.767411","10","4","U0HTQ6XQQ","U0JBNHJ3X","U0HTQJMHN","U0HTVEJKC"
"core.FoosballMatch","683fab0b","2016-12-14T13:59:08.288996","10","6","U0KA76231","U0JBNHJ3X","U0HTVTLBS","U0J8ETRH7"
"core.FoosballMatch","5307521d","2016-12-13T17:30:59.272375","10","5","U0HTPS3JS","U0HTQ6XQQ","U0HTQJMHN","U0HTSHTR9"
"core.FoosballMatch","e47f371d","2016-10-20T12:45:08.369971","9","10","U0JBNHJ3X","U0J0XLJUD","U0HTPM4P8","U1CUW4Z7S"
"core.FoosballMatch","e0fec680","2016-08-25T10:52:04.936446","10","9","U0HTPM4P8","U0HTRQ5HQ","U0J8ETRH7","U0HTPS3JS"
"core.FoosballMatch","9374aa8a","2016-08-04T17:36:15.750169","10","8","U0HTVEJKC","U0834SYHL","U0HTSHTR9","U0J0XLJUD"
"core.FoosballMatch","ba7ca452","2016-09-21T16:53:44.568998","10","9","U0KCZ16LT","U0HTVTLBS","U0JBNHJ3X","U0J13UGAF"
"core.FoosballMatch","3fc64c83","2016-07-15T11:54:51.062911","10","9","U0HTVTLBS","U0JBNHJ3X","U0HTPS3JS","U0HTPM4P8"
"core.FoosballMatch","e189ceae","2016-09-13T13:01:27.832218","5","10","U0KA76231","U0J8ETRH7","U0JBNHJ3X","U1CUW4Z7S"
"core.FoosballMatch","768824fa","2016-09-16T18:03:03.185750","10","3","U0HTPUK8R","U0J0XLJUD","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","ed23fd4d","2016-11-25T15:12:06.141611","10","8","U0J8ETRH7","U0HTPUK8R","U0JNVCVRT","U0KCZ16LT"
"core.FoosballMatch","ac77131a","2016-07-12T17:03:24.012018","10","9","U0J8ETRH7","U1CUW4Z7S","U0J13UGAF","U0JBNHJ3X"
"core.FoosballMatch","87b7de9a","2016-11-16T15:38:41.128042","9","10","U0J8ETRH7","U0KCZ16LT","U0JBNHJ3X","U0HTSHTR9"
"core.FoosballMatch","1b349c77","2016-08-18T15:55:15.117545","10","9","U0J8ETRH7","U0HTSHTR9","U0HTVTLBS","U0KCZ16LT"
"core.FoosballMatch","8216607a","2016-11-30T16:24:43.860150","8","10","U0JBNHJ3X","U1CUW4Z7S","U0KA76231","U0KCZ16LT"
